date,div,home,away,pH,pD,pA,pick,p_over,score_pick,p_top_score,actual,result,hit_1x2,hit_score,hit_ou,logloss,bet_side,clv,roi
2026-03-20,N1,Heracles,Excelsior,0.3462,0.2923,0.3615,A,0.4671,1-1,0.136,1-1,D,0,1,1,1.2299,,,
2026-03-20,D1,RB Leipzig,Hoffenheim,0.4689,0.2687,0.2624,H,0.5728,1-1,0.1096,5-0,H,1,0,1,0.7573,D,-0.0244,-1.0
2026-03-20,I1,Cagliari,Napoli,0.1757,0.2461,0.5783,A,0.5124,0-1,0.1238,0-1,A,1,1,0,0.5477,A,0.0,0.75
2026-03-20,SP1,Villarreal,Sociedad,0.5723,0.2562,0.1715,H,0.4901,1-1,0.1122,3-1,H,1,0,0,0.5581,H,-0.0205,0.91
2026-03-20,F1,Lens,Angers,0.7756,0.1422,0.0822,H,0.6337,2-0,0.1251,5-1,H,1,0,1,0.2541,,,
2026-03-20,E0,Bournemouth,Man United,0.2913,0.2707,0.4381,A,0.5056,1-1,0.1298,2-2,D,0,0,1,1.3069,,,
2026-03-20,I1,Genoa,Udinese,0.5289,0.2723,0.1988,H,0.3959,1-0,0.1327,0-2,A,0,0,1,1.6152,H,0.0,-1.0
2026-03-20,P1,Estrela,Casa Pia,0.3891,0.2998,0.311,H,0.436,1-1,0.1362,4-0,H,1,0,0,0.9438,,,
2026-03-21,E1,Watford,Leicester,0.4944,0.2579,0.2477,H,0.4881,1-1,0.1235,0-0,D,0,0,1,1.3554,,,
2026-03-21,E1,Southampton,Oxford,0.5917,0.2332,0.175,H,0.5964,1-0,0.1328,2-0,H,1,0,0,0.5247,,,
2026-03-21,E1,Sheffield United,Wrexham,0.3532,0.2938,0.353,H,0.4864,1-1,0.1316,1-2,A,0,0,0,1.0413,A,0.0263,2.9
2026-03-21,E1,QPR,Portsmouth,0.3591,0.2748,0.3661,A,0.4,1-1,0.1319,6-1,H,0,0,0,1.0242,,,
2026-03-21,E1,Hull,Sheffield Weds,0.6565,0.2253,0.1182,H,0.4643,2-0,0.1202,3-1,H,1,0,0,0.4208,D,0.0,-1.0
2026-03-21,D1,Bayern Munich,Union Berlin,0.8445,0.1036,0.0519,H,0.727,3-0,0.0901,4-0,H,1,0,1,0.169,,,
2026-03-21,SP1,Espanol,Getafe,0.3915,0.303,0.3055,H,0.4213,1-1,0.1365,1-2,A,0,0,0,1.1859,,,
2026-03-21,SP1,Levante,Oviedo,0.4064,0.2903,0.3032,H,0.4559,1-1,0.1324,4-2,H,1,0,0,0.9003,,,
2026-03-21,SP1,Osasuna,Girona,0.4051,0.2995,0.2954,H,0.4454,1-1,0.1333,1-0,H,1,0,1,0.9037,,,
2026-03-21,SP1,Sevilla,Valencia,0.4069,0.3155,0.2776,H,0.463,1-1,0.1328,0-2,A,0,0,1,1.2816,,,
2026-03-21,E1,Charlton,Norwich,0.3293,0.2952,0.3755,A,0.3813,1-1,0.1349,0-1,A,1,0,1,0.9795,H,0.0303,-1.0
2026-03-21,SC0,Kilmarnock,Livingston,0.4911,0.2774,0.2315,H,0.5038,1-1,0.1203,2-0,H,1,0,0,0.711,,,
2026-03-21,SC0,Hearts,Dundee,0.7349,0.1691,0.096,H,0.503,2-0,0.136,1-0,H,1,0,0,0.308,H,0.0296,0.39
2026-03-21,SC0,Falkirk,St Mirren,0.5717,0.2485,0.1798,H,0.5339,1-1,0.1194,1-2,A,0,0,1,1.7158,H,0.0585,-1.0
2026-03-21,F1,Nice,Paris SG,0.1253,0.1789,0.6958,A,0.6033,0-2,0.1054,0-4,A,1,0,1,0.3627,,,
2026-03-21,SP1,Elche,Mallorca,0.4387,0.2949,0.2664,H,0.5275,1-1,0.1233,2-1,H,1,0,1,0.8239,,,
2026-03-21,E1,Bristol City,West Brom,0.4342,0.2865,0.2793,H,0.4301,1-1,0.1315,0-1,A,0,0,1,1.2756,H,-0.0661,-1.0
2026-03-21,SC0,Motherwell,Hibernian,0.5066,0.2684,0.225,H,0.5564,1-1,0.1162,0-0,D,0,0,0,1.3153,,,
2026-03-21,E1,Derby,Birmingham,0.4281,0.2736,0.2983,H,0.4575,1-1,0.1298,1-0,H,1,0,1,0.8484,H,0.0189,1.7
2026-03-21,D1,FC Koln,M'gladbach,0.4438,0.2891,0.2672,H,0.4576,1-1,0.1332,3-3,D,0,0,0,1.2411,,,
2026-03-21,D1,Heidenheim,Leverkusen,0.1765,0.2232,0.6003,A,0.5806,0-2,0.1052,3-3,D,0,0,1,1.4999,,,
2026-03-21,D1,Wolfsburg,Werder Bremen,0.2959,0.2844,0.4197,A,0.5365,1-1,0.1257,0-1,A,1,0,0,0.8682,A,-0.0278,1.8
2026-03-21,E1,Swansea,Coventry,0.3066,0.2719,0.4215,A,0.4937,1-1,0.1332,0-3,A,1,0,0,0.864,,,
2026-03-21,N1,For Sittard,Twente,0.2074,0.2609,0.5317,A,0.5786,1-1,0.1041,1-2,A,1,0,1,0.6316,D,-0.0667,-1.0
2026-03-21,N1,Zwolle,NAC Breda,0.5174,0.2668,0.2158,H,0.5509,1-1,0.1098,2-1,H,1,0,1,0.659,H,-0.0222,1.2
2026-03-21,I1,Parma,Cremonese,0.5263,0.2712,0.2025,H,0.4748,1-1,0.127,0-2,A,0,0,1,1.5968,H,-0.0889,-1.0
2026-03-21,I1,Milan,Torino,0.7286,0.1839,0.0875,H,0.5059,2-0,0.1376,3-2,H,1,0,1,0.3167,H,0.0294,0.4
2026-03-21,I1,Juventus,Sassuolo,0.8042,0.1215,0.0743,H,0.6472,2-0,0.1232,1-1,D,0,0,0,2.1078,H,0.0472,-1.0
2026-03-21,P1,Famalicao,Nacional,0.5966,0.2413,0.162,H,0.5004,1-0,0.128,1-0,H,1,1,0,0.5164,H,0.1141,0.66
2026-03-21,E1,Ipswich,Millwall,0.4561,0.2859,0.2579,H,0.5212,1-1,0.126,1-1,D,0,1,0,1.2521,A,0.0556,-1.0
2026-03-21,D1,Dortmund,Hamburg,0.7119,0.1849,0.1032,H,0.6201,2-0,0.1036,3-2,H,1,0,1,0.3398,H,-0.0278,0.4
2026-03-21,P1,Benfica,Guimaraes,0.8068,0.1256,0.0676,H,0.7531,2-0,0.1172,3-0,H,1,0,1,0.2147,,,
2026-03-21,P1,Santa Clara,Gil Vicente,0.3306,0.2853,0.3841,A,0.5035,1-1,0.1342,1-0,H,0,0,0,1.1069,A,-0.1692,-1.0
2026-03-21,P1,Tondela,AVS,0.4555,0.2862,0.2582,H,0.4739,1-1,0.1336,0-0,D,0,0,1,1.2509,A,-0.0889,-1.0
2026-03-21,F1,Toulouse,Lorient,0.4576,0.29,0.2524,H,0.5215,1-1,0.1258,1-0,H,1,0,0,0.7817,A,-0.0526,-1.0
2026-03-21,SC0,Rangers,Aberdeen,0.8385,0.101,0.0605,H,0.6319,2-0,0.1295,4-1,H,1,0,1,0.1762,,,
2026-03-21,F1,Auxerre,Brest,0.2657,0.2875,0.4469,A,0.4108,1-1,0.1359,3-0,H,0,0,0,1.3255,A,-0.0714,-1.0
2026-03-21,E0,Brighton,Liverpool,0.3039,0.2688,0.4273,A,0.4755,1-1,0.1299,2-1,H,0,0,0,1.1912,,,
2026-03-21,E0,Fulham,Burnley,0.6196,0.2238,0.1566,H,0.545,2-0,0.1176,3-1,H,1,0,1,0.4787,,,
2026-03-21,E0,Everton,Chelsea,0.338,0.2712,0.3908,A,0.5512,1-1,0.1265,3-0,H,0,0,1,1.0848,H,0.0938,2.5
2026-03-21,E0,Leeds,Brentford,0.3315,0.2708,0.3977,A,0.4531,1-1,0.1317,0-0,D,0,0,1,1.3063,A,-0.04,-1.0
2026-03-21,E1,Blackburn,Middlesbrough,0.2783,0.267,0.4547,A,0.5154,1-1,0.1314,0-0,D,0,0,0,1.3207,H,-0.0531,-1.0
2026-03-21,P1,Moreirense,Arouca,0.4064,0.2945,0.299,H,0.4439,1-1,0.1345,0-1,A,0,0,1,1.2072,,,
2026-03-21,N1,Sparta Rotterdam,Volendam,0.6186,0.2336,0.1478,H,0.5515,2-0,0.1093,2-0,H,1,1,0,0.4803,D,-0.05,-1.0
2026-03-22,F1,Lyon,Monaco,0.4329,0.2945,0.2726,H,0.5604,1-1,0.1259,1-2,A,0,0,1,1.2997,H,0.0456,-1.0
2026-03-22,F1,Marseille,Lille,0.471,0.2886,0.2404,H,0.417,1-1,0.1296,1-2,A,0,0,0,1.4256,D,0.0,-1.0
2026-03-22,I1,Fiorentina,Inter,0.151,0.1978,0.6512,A,0.6105,1-2,0.0992,1-1,D,0,0,0,1.6204,A,0.0,-1.0
2026-03-22,I1,Atalanta,Verona,0.7664,0.1552,0.0783,H,0.6228,2-0,0.1286,1-0,H,1,0,0,0.266,H,-0.0143,0.38
2026-03-22,D1,Augsburg,Stuttgart,0.2472,0.2549,0.4979,A,0.662,1-1,0.1097,2-5,A,1,0,1,0.6973,,,
2026-03-22,D1,St Pauli,Freiburg,0.318,0.271,0.411,A,0.5181,1-1,0.1274,1-2,A,1,0,1,0.8893,A,-0.0278,1.8
2026-03-22,D1,Mainz,Ein Frankfurt,0.3855,0.2867,0.3278,H,0.5565,1-1,0.1178,2-1,H,1,0,1,0.9533,A,0.0,-1.0
2026-03-22,F1,Paris FC,Le Havre,0.4647,0.2884,0.2468,H,0.391,1-1,0.1352,3-2,H,1,0,0,0.7663,,,
2026-03-22,SC0,Dundee United,Celtic,0.1649,0.2055,0.6296,A,0.6204,1-1,0.1021,2-0,H,0,0,0,1.8025,,,
2026-03-22,G1,AEK,Kifisia,0.7889,0.1416,0.0695,H,0.547,2-0,0.1516,3-0,H,1,0,1,0.2371,,,
2026-03-22,I1,Como,Pisa,0.777,0.1437,0.0793,H,0.6173,2-0,0.1374,5-0,H,1,0,1,0.2523,,,
2026-03-22,G1,Aris,OFI Crete,0.6072,0.2323,0.1604,H,0.4898,1-0,0.1373,0-2,A,0,0,1,1.8298,,,
2026-03-22,G1,Levadeiakos,Atromitos,0.4068,0.3035,0.2897,H,0.3673,1-1,0.1375,1-0,H,1,0,1,0.8995,A,-0.0526,-1.0
2026-03-22,G1,Olympiakos,Larisa,0.8328,0.116,0.0512,H,0.6708,2-0,0.1682,0-0,D,0,0,0,2.1541,,,
2026-03-22,G1,Panetolikos,Panserraikos,0.4491,0.298,0.2529,H,0.4231,1-1,0.133,0-0,D,0,0,1,1.2108,A,-0.0378,-1.0
2026-03-22,G1,Volos NFC,PAOK,0.1151,0.1954,0.6896,A,0.618,0-1,0.1369,2-1,H,0,0,1,2.1621,,,
2026-03-22,I1,Roma,Lecce,0.747,0.1687,0.0843,H,0.4893,2-0,0.1408,1-0,H,1,0,1,0.2917,H,0.02,0.53
2026-03-22,I1,Bologna,Lazio,0.4325,0.3036,0.2639,H,0.383,1-1,0.1405,0-2,A,0,0,1,1.332,,,
2026-03-22,G1,Asteras Tripolis,Panathinaikos,0.1265,0.1879,0.6857,A,0.432,0-1,0.1372,1-2,A,1,0,0,0.3774,A,0.0962,0.71
2026-03-22,F1,Rennes,Metz,0.751,0.1672,0.0818,H,0.5898,2-0,0.1437,0-0,D,0,0,0,1.7885,H,0.0231,-1.0
2026-03-22,SP1,Celta,Alaves,0.6125,0.2281,0.1594,H,0.5138,1-0,0.1154,3-4,A,0,0,1,1.836,H,-0.0615,-1.0
2026-03-22,P1,Estoril,Rio Ave,0.5563,0.2566,0.1871,H,0.4589,1-1,0.1209,1-2,A,0,0,0,1.6759,,,
2026-03-22,F1,Nantes,Strasbourg,0.2691,0.2559,0.475,A,0.5335,1-1,0.1248,2-3,A,1,0,1,0.7445,,,
2026-03-22,SP1,Ath Bilbao,Betis,0.4,0.2996,0.3005,H,0.5791,1-1,0.1266,2-1,H,1,0,1,0.9163,,,
2026-03-22,N1,Telstar,PSV Eindhoven,0.1187,0.1703,0.711,A,0.8261,1-2,0.0854,3-1,H,0,0,1,2.1315,A,-0.04,-1.0
2026-03-22,N1,Groningen,AZ Alkmaar,0.2575,0.2675,0.4751,A,0.587,1-1,0.1148,3-0,H,0,0,1,1.3568,A,0.1591,-1.0
2026-03-22,B1,Anderlecht,Cercle Brugge,0.572,0.2553,0.1727,H,0.6009,1-1,0.1043,2-3,A,0,0,1,1.7561,H,-0.075,-1.0
2026-03-22,N1,Utrecht,Go Ahead Eagles,0.5102,0.2754,0.2143,H,0.4861,1-1,0.1224,2-0,H,1,0,1,0.6729,,,
2026-03-22,E0,Newcastle,Sunderland,0.5712,0.2547,0.174,H,0.5477,1-1,0.1113,1-2,A,0,0,1,1.7485,,,
2026-03-22,E0,Aston Villa,West Ham,0.5944,0.2321,0.1735,H,0.5201,1-1,0.1114,2-0,H,1,0,0,0.5202,H,0.1143,0.95
2026-03-22,E0,Tottenham,Nott'm Forest,0.3706,0.3008,0.3286,H,0.4562,1-1,0.1348,0-3,A,0,0,0,1.1128,A,0.0667,2.2
2026-03-22,P1,Alverca,Sp Lisbon,0.1101,0.1659,0.724,A,0.5993,0-2,0.1328,1-4,A,1,0,1,0.323,,,
2026-03-22,B1,Club Brugge,Mechelen,0.7307,0.1575,0.1118,H,0.6263,2-0,0.1008,4-1,H,1,0,1,0.3137,,,
2026-03-22,B1,Oud-Heverlee Leuven,Antwerp,0.3272,0.2832,0.3896,A,0.5331,1-1,0.1282,1-0,H,0,0,0,1.1171,A,-0.0972,-1.0
2026-03-22,B1,RAAL La Louviere,Genk,0.2314,0.2673,0.5012,A,0.5548,1-1,0.1134,5-5,D,0,0,1,1.3192,A,-0.1304,-1.0
2026-03-22,SP1,Real Madrid,Ath Madrid,0.5981,0.2319,0.17,H,0.5646,1-1,0.106,3-2,H,1,0,1,0.5141,H,-0.0488,0.95
2026-03-22,SP1,Barcelona,Vallecano,0.749,0.1683,0.0827,H,0.7248,2-0,0.1005,1-0,H,1,0,0,0.289,D,-0.0667,-1.0
2026-03-22,B1,St Truiden,St. Gilloise,0.2413,0.2438,0.5148,A,0.5172,1-1,0.1233,1-3,A,1,0,1,0.6639,A,-0.1429,1.1
2026-03-22,B1,Standard,Westerlo,0.3449,0.2938,0.3613,A,0.5062,1-1,0.1335,0-0,D,0,0,0,1.2247,A,-0.0278,-1.0
2026-03-22,B1,Waregem,Charleroi,0.3591,0.2652,0.3757,A,0.5513,1-1,0.1168,1-0,H,0,0,0,1.0242,,,
2026-03-22,N1,Feyenoord,Ajax,0.4638,0.2705,0.2657,H,0.6285,1-1,0.1151,1-1,D,0,1,0,1.3073,,,
2026-03-22,N1,Nijmegen,Heerenveen,0.5812,0.2417,0.1771,H,0.5968,1-1,0.1009,2-2,D,0,0,1,1.42,,,
2026-03-22,B1,Dender,Gent,0.2999,0.2688,0.4314,A,0.533,1-1,0.1274,1-3,A,1,0,1,0.8408,H,0.1667,-1.0
2026-03-22,P1,Sp Braga,Porto,0.272,0.2676,0.4604,A,0.4829,1-1,0.1225,1-2,A,1,0,0,0.7758,A,-0.0733,1.15
2026-04-03,F1,Paris SG,Toulouse,0.7809,0.1455,0.0736,H,0.7552,2-0,0.1082,3-1,H,1,0,1,0.2472,,,
2026-04-03,B1,Antwerp,Genk,0.3042,0.2714,0.4243,A,0.515,1-1,0.1296,1-2,A,1,0,1,0.8573,H,0.2364,-1.0
2026-04-03,E1,Middlesbrough,Millwall,0.4827,0.2776,0.2397,H,0.4412,1-1,0.1271,1-2,A,0,0,0,1.4286,D,0.0263,-1.0
2026-04-03,E1,Birmingham,Blackburn,0.4416,0.2848,0.2735,H,0.4285,1-1,0.1329,0-1,A,0,0,1,1.2963,A,-0.1,3.5
2026-04-03,P1,Guimaraes,Tondela,0.5943,0.2401,0.1656,H,0.5143,2-0,0.1105,5-0,H,1,0,1,0.5204,H,-0.0269,0.81
2026-04-03,E1,Charlton,Bristol City,0.4475,0.2777,0.2748,H,0.4453,1-1,0.1369,1-2,A,0,0,0,1.2917,H,0.0652,-1.0
2026-04-03,E1,Leicester,Preston,0.4608,0.2766,0.2627,H,0.3581,1-1,0.1351,2-2,D,0,0,0,1.2852,A,-0.0531,-1.0
2026-04-03,E1,Norwich,Portsmouth,0.562,0.2302,0.2077,H,0.5777,1-1,0.1177,1-1,D,0,1,0,1.4687,H,-0.0498,-1.0
2026-04-03,E1,Oxford,Hull,0.3873,0.2757,0.337,H,0.4686,1-1,0.1353,1-1,D,0,1,1,1.2886,,,
2026-04-03,E1,QPR,Watford,0.389,0.286,0.325,H,0.4605,1-1,0.1309,2-1,H,1,0,0,0.9443,,,
2026-04-03,E1,Sheffield United,Swansea,0.4117,0.2804,0.3078,H,0.4707,1-1,0.1331,3-3,D,0,0,0,1.2714,A,-0.3,-1.0
2026-04-03,SP1,Vallecano,Elche,0.5606,0.2556,0.1838,H,0.5346,1-1,0.1168,1-0,H,1,0,0,0.5788,,,
2026-04-03,E1,Stoke,Sheffield Weds,0.6696,0.1935,0.137,H,0.4256,1-0,0.1212,2-0,H,1,0,1,0.4011,A,0.3333,-1.0
2026-04-03,P1,Gil Vicente,AVS,0.6684,0.1959,0.1357,H,0.5447,2-0,0.1169,3-0,H,1,0,1,0.4028,A,0.1111,-1.0
2026-04-03,E1,Coventry,Derby,0.5958,0.2314,0.1728,H,0.5255,2-0,0.1116,3-2,H,1,0,1,0.5179,,,
2026-04-03,E1,West Brom,Wrexham,0.3436,0.2862,0.3701,A,0.4372,1-1,0.1363,2-2,D,0,0,0,1.2509,A,0.0,-1.0
2026-04-03,P1,Sp Lisbon,Santa Clara,0.8214,0.1267,0.0519,H,0.5175,2-0,0.1538,4-2,H,1,0,1,0.1968,,,
2026-04-04,T1,Kasimpasa,Kayserispor,0.4,0.292,0.308,H,0.3437,1-1,0.1395,2-0,H,1,0,1,0.9162,,,
2026-04-04,D1,Hoffenheim,Mainz,0.4686,0.2823,0.249,H,0.566,1-1,0.1124,1-2,A,0,0,1,1.3901,A,0.0,3.75
2026-04-04,D1,Leverkusen,Wolfsburg,0.755,0.1644,0.0806,H,0.6304,2-0,0.1126,6-3,H,1,0,1,0.2811,H,-0.0345,0.4
2026-04-04,D1,M'gladbach,Heidenheim,0.512,0.2678,0.2202,H,0.5704,1-1,0.1137,2-2,D,0,0,1,1.3176,D,0.031,3.33
2026-04-04,D1,Werder Bremen,RB Leipzig,0.2275,0.2509,0.5216,A,0.5862,1-1,0.1142,1-2,A,1,0,1,0.6509,,,
2026-04-04,D1,Stuttgart,Dortmund,0.4021,0.2764,0.3215,H,0.689,1-1,0.1122,0-2,A,0,0,0,1.1348,D,0.0,-1.0
2026-04-04,I1,Lazio,Parma,0.5855,0.256,0.1586,H,0.436,1-0,0.1332,1-1,D,0,0,1,1.3627,H,-0.0769,-1.0
2026-04-04,T1,Gaziantep,Alanyaspor,0.3392,0.2863,0.3745,A,0.454,1-1,0.1284,1-1,D,0,1,1,1.2506,,,
2026-04-04,I1,Verona,Fiorentina,0.2845,0.2651,0.4504,A,0.4563,1-1,0.1344,0-1,A,1,0,1,0.7976,H,0.1351,-1.0
2026-04-04,I1,Sassuolo,Cagliari,0.4319,0.2878,0.2803,H,0.4823,1-1,0.1318,2-1,H,1,0,0,0.8395,A,0.2162,-1.0
2026-04-04,N1,Ajax,Twente,0.4761,0.2738,0.2501,H,0.6292,1-1,0.112,1-2,A,0,0,1,1.386,H,0.0,-1.0
2026-04-04,N1,Telstar,Groningen,0.4126,0.2869,0.3005,H,0.5856,1-1,0.1144,0-2,A,0,0,0,1.2023,H,0.0,-1.0
2026-04-04,N1,AZ Alkmaar,For Sittard,0.6425,0.2224,0.1351,H,0.5957,2-0,0.0994,2-0,H,1,1,0,0.4424,D,-0.0455,-1.0
2026-04-04,N1,PSV Eindhoven,Utrecht,0.732,0.1739,0.094,H,0.6245,2-0,0.1122,4-3,H,1,0,1,0.3119,H,0.0345,0.5
2026-04-04,T1,Trabzonspor,Galatasaray,0.2331,0.2227,0.5442,A,0.5244,1-1,0.0994,2-1,H,0,0,1,1.4562,A,0.0,-1.0
2026-04-04,T1,Genclerbirligi,Goztep,0.2337,0.2463,0.52,A,0.4848,1-1,0.1098,0-2,A,1,0,1,0.6539,A,0.0,1.2
2026-04-04,N1,Excelsior,Nijmegen,0.2266,0.215,0.5583,A,0.6123,1-1,0.1003,0-2,A,1,0,0,0.5828,A,0.0209,0.95
2026-04-04,D1,Freiburg,Bayern Munich,0.1203,0.1793,0.7004,A,0.6681,1-2,0.0796,2-3,A,1,0,1,0.3561,,,
2026-04-04,F1,Brest,Rennes,0.3332,0.2973,0.3696,A,0.4229,1-1,0.1349,3-4,A,1,0,0,0.9954,,,
2026-04-04,P1,Moreirense,Sp Braga,0.1683,0.1961,0.6356,A,0.4899,0-1,0.1194,0-1,A,1,1,1,0.4532,,,
2026-04-04,G1,Panetolikos,Atromitos,0.3441,0.3016,0.3543,A,0.4034,1-1,0.1393,1-1,D,0,1,1,1.1987,,,
2026-04-04,G1,Asteras Tripolis,Larisa,0.3678,0.2929,0.3393,H,0.428,1-1,0.1363,3-1,H,1,0,0,1.0002,,,
2026-04-04,SP1,Sociedad,Levante,0.5126,0.2693,0.2181,H,0.5477,1-1,0.1139,2-0,H,1,0,0,0.6683,A,0.1,-1.0
2026-04-04,SP1,Mallorca,Real Madrid,0.1144,0.1698,0.7158,A,0.6635,0-2,0.1139,2-1,H,0,0,1,2.1683,A,0.0,-1.0
2026-04-04,SP1,Betis,Espanol,0.6174,0.2389,0.1437,H,0.5624,2-0,0.1037,0-0,D,0,0,0,1.4318,H,-0.0546,-1.0
2026-04-04,SP1,Ath Madrid,Barcelona,0.2612,0.2829,0.4558,A,0.6576,1-1,0.1161,1-2,A,1,0,1,0.7856,D,-0.0952,-1.0
2026-04-04,P1,Porto,Famalicao,0.7723,0.1511,0.0766,H,0.6026,2-0,0.1358,2-2,D,0,0,1,1.8898,H,-0.0288,-1.0
2026-04-04,P1,Rio Ave,Alverca,0.4535,0.29,0.2565,H,0.4483,1-1,0.1367,1-2,A,0,0,0,1.3606,H,-0.1091,-1.0
2026-04-04,P1,Nacional,Estrela,0.4064,0.2803,0.3132,H,0.5105,1-1,0.1319,2-0,H,1,0,0,0.9003,A,-0.2222,-1.0
2026-04-04,F1,Strasbourg,Nice,0.578,0.2423,0.1797,H,0.5015,1-1,0.1097,3-1,H,1,0,1,0.5482,H,-0.0314,0.85
2026-04-04,F1,Lille,Lens,0.3614,0.2679,0.3707,A,0.4792,1-1,0.1297,3-0,H,0,0,0,1.0178,,,
2026-04-04,G1,Kifisia,Panserraikos,0.4382,0.304,0.2578,H,0.4213,1-1,0.1334,1-2,A,0,0,0,1.3555,D,0.0,-1.0
2026-04-04,D1,Hamburg,Augsburg,0.3889,0.2924,0.3187,H,0.5578,1-1,0.1232,1-1,D,0,1,0,1.2298,,,
2026-04-04,SC0,St Mirren,Aberdeen,0.4719,0.2862,0.2418,H,0.4222,1-1,0.1305,2-0,H,1,0,1,0.7509,H,0.1559,1.15
2026-04-04,SC0,Rangers,Dundee United,0.7891,0.1396,0.0712,H,0.6325,2-0,0.1173,4-2,H,1,0,1,0.2368,,,
2026-04-04,B1,St. Gilloise,St Truiden,0.7259,0.1702,0.1038,H,0.4244,2-0,0.1286,1-0,H,1,0,1,0.3203,H,0.0625,0.7
2026-04-04,B1,Oud-Heverlee Leuven,Standard,0.467,0.2871,0.2459,H,0.4886,1-1,0.1301,1-3,A,0,0,0,1.403,,,
2026-04-04,B1,Waregem,Cercle Brugge,0.4169,0.2768,0.3063,H,0.5445,1-1,0.1179,2-2,D,0,0,1,1.2846,,,
2026-04-04,SC0,Hibernian,Kilmarnock,0.6694,0.1995,0.1311,H,0.5637,2-0,0.1196,3-0,H,1,0,1,0.4014,H,-0.0261,0.49
2026-04-04,SC0,Motherwell,Falkirk,0.5873,0.2408,0.1719,H,0.5936,1-1,0.1082,2-3,A,0,0,1,1.7608,H,-0.102,-1.0
2026-04-05,T1,Antalyaspor,Eyupspor,0.397,0.2918,0.3112,H,0.3883,1-1,0.138,3-0,H,1,0,0,0.9239,A,-0.0952,-1.0
2026-04-05,T1,Samsunspor,Konyaspor,0.4264,0.2965,0.2771,H,0.4621,1-1,0.1335,2-2,D,0,0,0,1.2157,,,
2026-04-05,T1,Karagumruk,Rizespor,0.3077,0.2691,0.4232,A,0.39,1-1,0.1298,2-1,H,0,0,0,1.1787,,,
2026-04-05,SP1,Alaves,Osasuna,0.3306,0.2791,0.3903,A,0.4937,1-1,0.1301,2-2,D,0,0,0,1.2762,A,0.1027,-1.0
2026-04-05,SC0,Livingston,Hearts,0.1169,0.181,0.7021,A,0.5392,0-2,0.1323,2-2,D,0,0,1,1.7093,A,0.0069,-1.0
2026-04-05,SP1,Valencia,Celta,0.3513,0.3011,0.3476,H,0.4293,1-1,0.1335,2-3,A,0,0,0,1.0567,A,0.0323,2.2
2026-04-05,B1,Westerlo,Charleroi,0.4718,0.2768,0.2514,H,0.5038,1-1,0.1275,2-0,H,1,0,0,0.7512,H,-0.1273,1.4
2026-04-05,G1,Levadeiakos,Aris,0.3483,0.2991,0.3526,A,0.371,1-1,0.1384,1-1,D,0,1,1,1.207,A,0.0156,-1.0
2026-04-05,G1,Volos NFC,OFI Crete,0.4531,0.2935,0.2534,H,0.4738,1-1,0.1329,1-1,D,0,1,1,1.226,H,0.0465,-1.0
2026-04-05,G1,PAOK,Panathinaikos,0.4183,0.2793,0.3024,H,0.4711,1-1,0.129,0-0,D,0,0,1,1.2755,A,-0.0435,-1.0
2026-04-05,G1,Olympiakos,AEK,0.5457,0.2556,0.1987,H,0.4584,1-0,0.1342,0-1,A,0,0,1,1.6161,,,
2026-04-05,SP1,Oviedo,Sevilla,0.3711,0.2854,0.3435,H,0.5242,1-1,0.128,1-0,H,1,0,0,0.9912,H,0.0,1.8
2026-04-05,SP1,Getafe,Ath Bilbao,0.3093,0.2872,0.4035,A,0.4096,1-1,0.1333,2-0,H,0,0,1,1.1735,A,0.102,-1.0
2026-04-05,T1,Fenerbahce,Besiktas,0.502,0.2416,0.2565,H,0.741,1-1,0.1,1-0,H,1,0,0,0.6892,,,
2026-04-05,I1,Pisa,Torino,0.3416,0.2761,0.3822,A,0.4621,1-1,0.1341,0-1,A,1,0,1,0.9617,H,0.0667,-1.0
2026-04-05,SC0,Dundee,Celtic,0.1558,0.197,0.6472,A,0.5975,0-2,0.1024,1-2,A,1,0,1,0.435,,,
2026-04-05,F1,Monaco,Marseille,0.4695,0.2744,0.2561,H,0.4782,1-1,0.1261,2-1,H,1,0,0,0.756,,,
2026-04-05,F1,Metz,Nantes,0.3619,0.2864,0.3516,H,0.4534,1-1,0.1333,0-0,D,0,0,1,1.2502,,,
2026-04-05,F1,Lorient,Paris FC,0.4263,0.3016,0.2721,H,0.4553,1-1,0.1329,1-1,D,0,1,1,1.1988,,,
2026-04-05,F1,Le Havre,Auxerre,0.4173,0.2953,0.2874,H,0.3731,1-0,0.1414,1-1,D,0,0,1,1.2198,H,0.0612,-1.0
2026-04-05,F1,Angers,Lyon,0.2408,0.2516,0.5075,A,0.4641,1-1,0.1258,0-0,D,0,0,1,1.3798,H,-0.1429,-1.0
2026-04-05,I1,Cremonese,Bologna,0.2681,0.2665,0.4655,A,0.3576,0-1,0.1313,1-2,A,1,0,0,0.7647,,,
2026-04-05,D1,Union Berlin,St Pauli,0.4459,0.3047,0.2494,H,0.4538,1-1,0.1306,1-1,D,0,1,1,1.1883,,,
2026-04-05,N1,Go Ahead Eagles,Zwolle,0.4476,0.2823,0.2701,H,0.5981,1-1,0.1162,5-0,H,1,0,1,0.8039,D,-0.0488,-1.0
2026-04-05,N1,Heerenveen,Heracles,0.6212,0.2088,0.17,H,0.6851,1-1,0.0994,4-1,H,1,0,1,0.4761,,,
